TweetID,From User,Tweet,Time
1.31059E+17,TrendPop,Feed-in tariff cuts 'will kill solar industry stone dead' http://t.co/tguP4I52 #eco #news,"Mon, 31 Oct 2011 17:24:42 +0000"
1.31059E+17,TrendPop,Can population growth be reconciled with Buddhist reincarnation? | Ed Halliwell http://t.co/FEoiibsa #eco #news,"Mon, 31 Oct 2011 17:24:42 +0000"
1.31059E+17,TrendPop,"US snowstorm leaves Central Park braced for loss of 1,000 trees http://t.co/GWXP0faW #eco #news","Mon, 31 Oct 2011 17:24:42 +0000"
1.31059E+17,waxelene,Thanks to all the good folks who stopped by the Waxelene booth @GreenFestival in LA. Nice to meet you all! #green #eco #health,"Mon, 31 Oct 2011 17:23:49 +0000"
1.31059E+17,rlee1950,#Win a Wembe’ Spa Gift Set @pawsitiveliving @_Wembe_ new york  http://t.co/xcUwr9ue #giveaway #vegan #eco US/Can 11/13 2 Winners,"Mon, 31 Oct 2011 17:23:46 +0000"
1.31059E+17,WiserUK,Event: European AI conference http://t.co/WTVQ6IeG #UK #events #eco,"Mon, 31 Oct 2011 17:23:01 +0000"
1.31059E+17,laurelandhardly,"RT @mmfa: NYC gets snow in Oct, #FoxNews ridiculously exclaims: &quot;Trick or Treat Gore!&quot; http://t.co/sVEOyuKI #eco #green","Mon, 31 Oct 2011 17:23:00 +0000"
1.31059E+17,deepgreendesign,@MfgExecutive They also graduate with no clue on manufacturing and quality. #Sustainability #MFG #MBAsKilledMoreThanThePlanet #Green #Eco,"Mon, 31 Oct 2011 17:22:51 +0000"
1.31058E+17,GreeninAfrica,Gen Art: Will #Sustainability be the Future of #Fashion?http://t.co/LVjDU9jn   #green #environment #Eco-fashion,"Mon, 31 Oct 2011 17:22:24 +0000"
1.31058E+17,envirobizdaily,5 Tips to recycle old batteries http://t.co/4CA33Zi7 #eco,"Mon, 31 Oct 2011 17:22:17 +0000"
1.31058E+17,envirobizdaily,Firefighters Contain Blaze at Green Recycle Center in Thermal http://t.co/62sSABuw #eco,"Mon, 31 Oct 2011 17:22:17 +0000"
1.31058E+17,redfuzzycow,RT #Win @Gaiam #Heirloom #Cardigan &amp; #Turtleneck ($266) #clothing #fashion #eco #contest #giveaway @MommyLTLORiley http://t.co/LbPttD7g,"Mon, 31 Oct 2011 17:21:06 +0000"
1.31058E+17,helleu,douchen - proberen of ik al iets van brutowinst snap #eco - tv kijken #gtst - slapen - morgen naar school #armejill,"Mon, 31 Oct 2011 17:21:02 +0000"
1.31058E+17,protestation,#Fukushima Women Lead Anti-Nuclear Protest in #Tokyo http://t.co/xMWz804s #Japan #green #eco,"Mon, 31 Oct 2011 17:20:53 +0000"
1.31058E+17,mmfa,"NYC gets snow in Oct, #FoxNews ridiculously exclaims: &quot;Trick or Treat Gore!&quot; http://t.co/sVEOyuKI #eco #green","Mon, 31 Oct 2011 17:20:07 +0000"
1.31058E+17,wouter_dejong,"dan morgen maar #eco leren, nu scheikunde","Mon, 31 Oct 2011 17:18:54 +0000"
1.31057E+17,RayBeckerman,A personal view of the international rice collection at IRRI #eco #biodiversity http://t.co/sT1bO2RQ,"Mon, 31 Oct 2011 17:18:33 +0000"
1.31057E+17,MYOO,RT @OneLineTooMany: 10 reasons to follow @Myoo .. #environment #green #earth #planet #eco #ocean #climate #sustainability #future #life,"Mon, 31 Oct 2011 17:17:22 +0000"
1.31057E+17,thriftyandgreen,#Incandescent Light Bulb #Craft Ideas http://t.co/jFZaOajJ an #eco friendly use for old lightbulbs preserve an outdated icon #green #moms,"Mon, 31 Oct 2011 17:15:51 +0000"
1.31056E+17,MahazzaMedia,"شبكة قرية مهزة : لا تزال المسيرة تجاوب القرية

#Babrain #ECO","Mon, 31 Oct 2011 17:14:12 +0000"
1.31056E+17,mamajhaha,#Win any pair of #eco-friendly toddler/big kid @UmiShoes $56-$82 via @naturalmommie #giveaway http://t.co/DMAxxjH2,"Mon, 31 Oct 2011 17:14:03 +0000"
1.31056E+17,Tezzozzz,"die man legt t gewoon veel te moeilijk uit, met z'n fucking onbegrijpbare woorden! serieus, als ik 't boek lees is 't 10x duidelijker! #eco","Mon, 31 Oct 2011 17:13:23 +0000"
1.31056E+17,napnaphq,RT @WeavingHopeUK: Is it a co-incidence that #fairtrade is so often #eco too?  No!  The same ethical people who care about others care about the planet too.,"Mon, 31 Oct 2011 17:13:14 +0000"
1.31056E+17,dewinner,#Win iQ #eco friendly cleaners @pawsitiveliving @PlanetPeopleco http://t.co/lTQvVWxa #giveaway US/Can 11/1,"Mon, 31 Oct 2011 17:13:09 +0000"
1.31056E+17,TonyaBoyea,#Eco-Friendly Quotes. Which one do you like best? http://t.co/2qThcGyD via @yourgreenshop,"Mon, 31 Oct 2011 17:12:37 +0000"
1.31056E+17,WeavingHopeUK,Is it a co-incidence that #fairtrade is so often #eco too?  No!  The same ethical people who care about others care about the planet too.,"Mon, 31 Oct 2011 17:12:12 +0000"
1.31056E+17,busboysandpoets,Lovin' our @Staples #eco post-it note pads! http://t.co/Tee5JU01,"Mon, 31 Oct 2011 17:11:40 +0000"
1.31055E+17,WeavingHopeUK,Are you looking for sports stuff?  Please consider #fairtrade - @FairCorp_John I love the #eco flip-flops.  Check out http://t.co/FdZZLy0p,"Mon, 31 Oct 2011 17:10:21 +0000"
1.31055E+17,SarahBWarrenPhD,"Global Warming Skeptic, Now Agrees #Climate Change Is Real http://t.co/ILGHcetq via @huffingtonpost &lt;#green #globalwarming #eco","Mon, 31 Oct 2011 17:10:10 +0000"
1.31055E+17,drsarahwarren,"Global Warming Skeptic, Now Agrees #Climate Change Is Real http://t.co/NTUDjz3h via @huffingtonpost &lt;#green #globalwarming #eco","Mon, 31 Oct 2011 17:10:05 +0000"
1.31055E+17,thriftyandgreen,Stay #Local for #Beauty Products and Facial Cleansers by Rachel McHollister http://t.co/IZnmYFxb #vancouver #green #eco #ecofashion #women,"Mon, 31 Oct 2011 17:10:00 +0000"
1.31055E+17,abbyobenchain,Bringing natural capital into the economic balance sheets? It's about time! http://t.co/xTp78miS #eco,"Mon, 31 Oct 2011 17:08:39 +0000"
1.31055E+17,dewinner,#Win the Full Line of #Green Works products @pawsitiveliving @greenworks http://t.co/wMwWE9pd #giveaway #eco Canada Only 11/6,"Mon, 31 Oct 2011 17:07:19 +0000"
1.31055E+17,sweetmelbelle31,#Win a three pack of Nandina #Bamboo #kitchen towels  http://t.co/Ai8t5H9E #eco #giveaway US/Can 11/6  2 Winners,"Mon, 31 Oct 2011 17:06:55 +0000"
1.31054E+17,tinyquote,"“The Earth Does Not Belong to Us, We Belong to the Earth” ~ Chief Seattle #eco #green #political #quote #earth #global #ecology","Mon, 31 Oct 2011 17:06:19 +0000"
1.31054E+17,AnthonyOxon,Gr8 letter from @edvaizey stating how #eco govt is then justifying 80mph speedlimit! Economics always wins when climate change is valueless!,"Mon, 31 Oct 2011 17:05:46 +0000"
1.31054E+17,NonprofitGiving,Sustainable Slurping: Experts Name the Best-Tasting Eco-Soups http://t.co/zeM87QSv #food #sustainable #eco,"Mon, 31 Oct 2011 17:05:10 +0000"
1.31054E+17,moralarc,Enter the @care2 #contest to win $1000 of #eco shopping from @ethicalocean! http://t.co/SQnmLOlQ via @ethicalocean,"Mon, 31 Oct 2011 17:04:55 +0000"
1.31054E+17,SuperWaterMan,100 Ways To Save H2O - http://t.co/TLdAHIPf #water #eco #green #conservation,"Mon, 31 Oct 2011 17:04:19 +0000"
1.31053E+17,WiselinePRT,"@JPods #Transit is a public good, not a private monopoly. Youre wasting yr time w GOP, it's the pro-monopoly party. #eco #p2","Mon, 31 Oct 2011 17:02:17 +0000"
1.31053E+17,abbyobenchain,Lake algae can make you sick. http://t.co/cXnNb3CT #eco #health,"Mon, 31 Oct 2011 17:02:10 +0000"
1.31053E+17,SuperWaterMan,H2O Gear Of The Hour - Berkey Light Gravity Fed Water Filter Purifier System http://t.co/fgRgQRpw #water #eco #green #products,"Mon, 31 Oct 2011 17:01:37 +0000"
1.31053E+17,presstv,"#ECO#_honors#_Iran,#_Pakistan#_artists http://t.co/UDUOEcCA","Mon, 31 Oct 2011 16:59:06 +0000"
1.31053E+17,Iran,"#ECO#_honors#_Iran,#_Pakistan#_artists http://t.co/7SVZ5xaV #Iran","Mon, 31 Oct 2011 16:59:04 +0000"
1.31052E+17,LoMalmberg,RT @Pat_Dickens: Help end brutal clubbing of seals in #Namibia http://t.co/ypWvQa6I #wethepeople #eco #conservation #sealcull #green #4change @TheSealsOfNam,"Mon, 31 Oct 2011 16:58:45 +0000"
1.31052E+17,th_eco,Humble Landscape Photography - 'The Global Trip' by Michael Dachstein was Shot Using a Low-Res Cam #Eco:  http://t.co/bWLr8SsR,"Mon, 31 Oct 2011 16:58:35 +0000"
1.31052E+17,RandDMagazine,Skeptic finds he now agrees global warming is real http://t.co/mLPgAMAr #environment #eco,"Mon, 31 Oct 2011 16:58:27 +0000"
1.31052E+17,loriagalbraith,#Win the Full Line of #Green Works products @pawsitiveliving @greenworks http://t.co/7Hu0RvmI #giveaway #eco Canada Only 11/6,"Mon, 31 Oct 2011 16:56:53 +0000"
1.31052E+17,TheTruthMonster,Chemtrails: Why Are They Messing With The Environment Like That? http://t.co/q4DiFakO #eco,"Mon, 31 Oct 2011 16:56:09 +0000"
1.31052E+17,loriagalbraith,#Win iQ #eco friendly cleaners @pawsitiveliving @PlanetPeopleco http://t.co/bZkW21dx #giveaway US/Can 11/1,"Mon, 31 Oct 2011 16:55:39 +0000"
1.31052E+17,loriagalbraith,#Win a Wembe’ Spa Gift Set @pawsitiveliving @_Wembe_ new york  http://t.co/hdCYIWE3 #giveaway #vegan #eco US/Can 11/13 2 Winners,"Mon, 31 Oct 2011 16:55:14 +0000"
1.31052E+17,PoemsofJoeMs,&quot;Have a Ball&quot; environmental poem for kids http://t.co/o7B1f4Xx #eco #Poem,"Mon, 31 Oct 2011 16:55:09 +0000"
1.31051E+17,mara1711,Even powernap van 15 minuten houden en dan er tegen aan! #eco,"Mon, 31 Oct 2011 16:54:28 +0000"
1.31051E+17,thriftyandgreen,Check out the T&amp;G #Halloween Article + Guide on page 26 - http://t.co/umvPEAXz #moms #parents #eco #green #entertaining #fall #frugal #save,"Mon, 31 Oct 2011 16:54:08 +0000"
1.31051E+17,abbyobenchain,Huge old dump in BC turned into young forest in 6 days. http://t.co/mVLLIIqL #trees #forests #eco,"Mon, 31 Oct 2011 16:53:58 +0000"
1.31051E+17,inlu,RT @leglesslush RT @jamaicaj FREE WE INLU STICKER! Show love for group giving for a happier planet!  #eco http://t.co/h9nhlvtM #groupgift,"Mon, 31 Oct 2011 16:53:44 +0000"
1.31051E+17,Jasperbaay,Bijna klaar met samenvatting #eco,"Mon, 31 Oct 2011 16:53:29 +0000"
1.31051E+17,vamuSSa,"si se va a morir, hágalo bn, use ataúdes ecológicos http://t.co/a9Rwyjsa  via @elcolombiano   #eco","Mon, 31 Oct 2011 16:53:02 +0000"
1.31051E+17,Gaitussoo,Verder gaan met gamen zometeen ff boodschappen doen voor men ma en nog leren voor de toetsweek #codbo #ah #eco,"Mon, 31 Oct 2011 16:52:15 +0000"
1.31051E+17,Good_Chicks,RT @BewustGoed: Nieuw bij BewustGoed - Ze zijn er! De fantastische #eco body &amp; skincare produkten van Evolve &gt;&gt; http://t.co/3IaPUFF7,"Mon, 31 Oct 2011 16:52:13 +0000"
1.31051E+17,CurroTroya,#ECO ELM Primera víctima en Wall Street de la crisis de deuda europea - Cae MF Global http://t.co/tZMLFMXN,"Mon, 31 Oct 2011 16:51:58 +0000"
1.31051E+17,miriamwildflr,A gloating flower! No snow in my Ontario! Taken today! #wildflower #eco #garden http://t.co/gRzcu79y,"Mon, 31 Oct 2011 16:51:49 +0000"
1.31051E+17,Good_Chicks,"RT @BewustGoed: Je maak nog 1/2 dag kans op deze handige #eco give away, de Bo Weevil stringbag! Wordt BewustGoed Fan op facebook &gt;&gt; http://t.co/OTW5tQQE","Mon, 31 Oct 2011 16:51:49 +0000"
1.31051E+17,gfptweet,#Eco friendly recycled leather conference folders ideal for high end events and for companies who like to be seen to be green.,"Mon, 31 Oct 2011 16:51:16 +0000"
1.31051E+17,imheckifiknow,#Win a three pack of Nandina #Bamboo #kitchen towels  http://t.co/bmC3VRHi #eco #giveaway US/Can 11/6  2 Winners,"Mon, 31 Oct 2011 16:51:08 +0000"
1.31051E+17,eter_yrt,RT #iranian regime admits Tehran Bazaar textile sellers’ strike continues http://t.co/5R0gtaMc #nyt #eco,"Mon, 31 Oct 2011 16:50:54 +0000"
1.3105E+17,lessthan4media,AA: ModCloth’s Ethical Designers: Mata Traders &amp; Out Of Print http://t.co/HuuaDEnK #eco #fashion,"Mon, 31 Oct 2011 16:50:37 +0000"
1.3105E+17,AwakeAesthetic,AA: ModCloth’s Ethical Designers: Mata Traders &amp; Out Of Print http://t.co/5mBG3Bgu #eco #fashion,"Mon, 31 Oct 2011 16:50:37 +0000"
1.3105E+17,ASKOAppliance,Check out these environmentally friendly #kitchen utensils #eco - http://t.co/1p54KrcQ,"Mon, 31 Oct 2011 16:50:05 +0000"
1.3105E+17,imheckifiknow,#Win the Full Line of #Green Works products @pawsitiveliving @greenworks http://t.co/dWBg4ovA #giveaway #eco Canada Only 11/6,"Mon, 31 Oct 2011 16:49:27 +0000"
1.3105E+17,chubu_jpn,【The ion Light】＜削減率75%～80%＞電球をともせば空気がキレイ！省エネと空気清浄１個で二役！省エネに貢献する電球型蛍光灯http://t.co/VJMVUFCd #nagoya #aichi #gifu #mie #chubu #eco,"Mon, 31 Oct 2011 16:48:29 +0000"
1.3105E+17,rmrobco,RT @CurroTroya: #ECO ELC Las rentas de trabajo se desploman y las de capital se disparan con la crisis http://t.co/KBQJr1vU,"Mon, 31 Oct 2011 16:48:27 +0000"
1.3105E+17,RadiusGenie,bigger is better!! http://t.co/0NDalpZi #sustainable #eco #green #love,"Mon, 31 Oct 2011 16:48:23 +0000"
1.3105E+17,CurroTroya,#ECO ELC ¿Cuáles son las propuestas electorales del @PPopular para los emprendedores? http://t.co/Cuue2QI6,"Mon, 31 Oct 2011 16:48:08 +0000"
1.3105E+17,earth2017,#EcoMonday: Sombering! #Infographic on growth of #plastics in the waste stream! http://t.co/bKrIl1oW #eco #garbage,"Mon, 31 Oct 2011 16:47:53 +0000"
1.3105E+17,rmrobco,RT @CurroTroya: #ECO ELE Philippe Brassac: &quot;Recapitalizar los bancos es un falso remedio para arreglar los problemas&quot; http://t.co/LCe3HOq7,"Mon, 31 Oct 2011 16:47:52 +0000"
1.3105E+17,greeninnature,Do #hurricanes affect #wildlife? #Important and Informational POST! #environment #eco -http://goo.gl/qb7bO,"Mon, 31 Oct 2011 16:47:15 +0000"
1.3105E+17,annederee,RT @Koene66: gelukkig telt het maar 50 % mee voor SE cijfer #eco,"Mon, 31 Oct 2011 16:47:06 +0000"
1.3105E+17,lolacuencas,RT @CurroTroya: ATENCIÓN :: #ECO ELC Uno de cada tres parados de la eurozona es español http://t.co/l5BX1mTO #avatarmariano,"Mon, 31 Oct 2011 16:46:55 +0000"
1.31049E+17,eter_yrt,RT Activists urge Arab League to freeze Syria membership http://t.co/Ns8zFKUD #eco #wp,"Mon, 31 Oct 2011 16:46:49 +0000"
1.31049E+17,CurroTroya,ATENCIÓN :: #ECO ELC George Soros ataca a los líderes europeos: &quot;El acuerdo no durará ni tres meses&quot; http://t.co/WuJG6F8R,"Mon, 31 Oct 2011 16:46:47 +0000"
1.31049E+17,idyllick,"RT @EcoJive: Pittsburgh痴 drinking #water is radioactive, thanks to #fracking.  http://t.co/2zDQ2sYX #environment #eco #green #ff @EcoJove","Mon, 31 Oct 2011 16:46:11 +0000"
1.31049E+17,CurroTroya,ATENCIÓN :: #ECO ELC Uno de cada tres parados de la eurozona es español http://t.co/C0wEgF3V,"Mon, 31 Oct 2011 16:45:47 +0000"
1.31049E+17,shirleyacarr,RT #Win @Gaiam #Heirloom #Cardigan &amp; #Turtleneck ($266) #clothing #fashion #eco #contest #giveaway @MommyLTLORiley http://t.co/c8Dh6yQd,"Mon, 31 Oct 2011 16:45:31 +0000"
1.31049E+17,inlu,INLUism: Less Mess = More Love! http://t.co/qvj0xqLr #vt #eco #greengift,"Mon, 31 Oct 2011 16:44:29 +0000"
1.31049E+17,Omemee4U,@Lilplumbergirl Yes @kawarthamarine sent out mini hints about what is happening.Really exciting #eco news! Would love to feature article,"Mon, 31 Oct 2011 16:44:19 +0000"
1.31049E+17,ecodelo,Кремнизация Омска: вот и договорились... http://t.co/FJG2nz1W #eco #bio #russia,"Mon, 31 Oct 2011 16:44:16 +0000"
1.31049E+17,imheckifiknow,#Win iQ #eco friendly cleaners @pawsitiveliving @PlanetPeopleco http://t.co/rbt70wtz #giveaway US/Can 11/1,"Mon, 31 Oct 2011 16:44:05 +0000"
1.31049E+17,RecyclebankUK,Have a happy Halloween everyone! Make it both #green and #ghoulish - whip up our #homemade #eco face paint #recipe: http://t.co/RHqBed7W,"Mon, 31 Oct 2011 16:43:53 +0000"
1.31049E+17,hollywilson82,#win 6 POUNDS of #eco-friendly oxygen bleach cleaner from @ecobabymamadram and @troptraditions #giveaway  http://t.co/6eWf05y9,"Mon, 31 Oct 2011 16:43:00 +0000"
1.31048E+17,Koene66,gelukkig telt het maar 50 % mee voor SE cijfer #eco,"Mon, 31 Oct 2011 16:42:44 +0000"
1.31048E+17,CurroTroya,ATENCIÓN :: #ECO ELP La OIT advierte de q el paro en España aún no ha tocado fondo y retrasa años la creación de empleo http://t.co/dSyscnEX,"Mon, 31 Oct 2011 16:42:40 +0000"
1.31048E+17,gatomaltes,Estou a lembrar-me daquela máquina dos &quot;tempos Modernos&quot; p/ dar de comer aos operários RT @dinheiro_vivo: #Eco… (cont) http://t.co/x8a46dqB,"Mon, 31 Oct 2011 16:42:16 +0000"
1.31048E+17,RecyclebankUK,#EcoMonday kudos to @inhabitat for the fantastic array of #eco #design articles. Always fascinating.,"Mon, 31 Oct 2011 16:40:39 +0000"
1.31046E+17,zalexander,Intelligent Energy/Lotus reaffirms commitment to 2012 Olympics http://t.co/UPYtsoX9  #eco  #sustainability,"Mon, 31 Oct 2011 16:34:42 +0000"
1.31046E+17,manucaster,RT @manuelinares: #eco Físicos internacionales se reúnen para diseñar un nuevo experimento sobre neutrinos  http://t.co/9A9Z07u5,"Mon, 31 Oct 2011 16:32:33 +0000"
1.31046E+17,allpurp0seguru,#Pollution #facts http://t.co/syAu0XH3 #eco #green #sustainability #infographic,"Mon, 31 Oct 2011 16:31:39 +0000"
1.31046E+17,ecobotter,［エコプロダクト］TOSHIBA REGZA 26V型 ブルーレイディスクプレーヤー搭載 地上・BS・110度CSデジタルハイビジョン液晶テレビ 26R1BDP を Amazon でチェック！ http://t.co/LiQJrhJN #eco,"Mon, 31 Oct 2011 16:31:04 +0000"
1.31045E+17,Good_Chicks,GoodChicks Logo is 'officieel' klaar! Aanmeld formulier +  GoodChick #eco postcard in de maak + 1ste GoodChick event januari in planning :),"Mon, 31 Oct 2011 16:30:54 +0000"
1.31045E+17,edebris,"RT @thriftyandgreen: 10 #Thrifty &amp; #Green #Trick-or-treat solutions http://t.co/efhPWuM3 make this #halloween #eco friendly and fun #parents, #moms, #kids #green","Mon, 31 Oct 2011 16:29:55 +0000"
1.31045E+17,cop16news,Big Algorean Global Warming Lie Exposed http://t.co/Dee6Bmty #Climategate #AGW #Eco #Green #Climate #Cop16 #Clim... http://t.co/VYZOQzGO,"Mon, 31 Oct 2011 16:29:10 +0000"
1.31045E+17,The_Chrysalis,RT @hipmomsgogreen: How to Stop Junk Mail and Save the Planet http://t.co/rcjwyAUF #green #eco,"Mon, 31 Oct 2011 16:29:03 +0000"
1.31045E+17,thriftyandgreen,"10 #Thrifty &amp; #Green #Trick-or-treat solutions http://t.co/efhPWuM3 make this #halloween #eco friendly and fun #parents, #moms, #kids #green","Mon, 31 Oct 2011 16:28:53 +0000"
1.31045E+17,ARQUIRED,RT @Colorcoat: Tata Steel have reduced emissions as well as reliance on purchased fuels --&gt;&gt; http://t.co/5uqJ1xJX | #eco #sustainability,"Mon, 31 Oct 2011 16:27:38 +0000"
1.31044E+17,BudafullyGreen,"Whoa! Did you know it takes 2,000 gal of #water 2 make 1 pair of jeans? Makes going 2 the second hand store more gratifying! #recycle #eco","Mon, 31 Oct 2011 16:25:45 +0000"
1.31044E+17,manuelinares,#eco Físicos internacionales se reúnen para diseñar un nuevo experimento sobre neutrinos  http://t.co/9A9Z07u5,"Mon, 31 Oct 2011 16:25:19 +0000"
1.31044E+17,FairTradeDesign,50 Places To Buy Affordable Ethical Fashion Brands Online - http://t.co/GonhL5fX #fairtrade #eco,"Mon, 31 Oct 2011 16:25:04 +0000"
1.31044E+17,365DagenNatuur,RT @thriftyandgreen: Learn how drinking #Green Tea and eating #grapes can help prevent #dementia http://t.co/QtXWv6Ak #health #food #herbs #healing #natural #eco,"Mon, 31 Oct 2011 16:24:39 +0000"
1.31043E+17,Colorcoat,Tata Steel have reduced emissions as well as reliance on purchased fuels --&gt;&gt; http://t.co/5uqJ1xJX | #eco #sustainability,"Mon, 31 Oct 2011 16:22:05 +0000"
1.31043E+17,Noortje07,samenvatting maken #eco,"Mon, 31 Oct 2011 16:21:48 +0000"
1.31043E+17,snewmandesign,#brand interview with @GreenHalloween @CelebrateGreen Lynn Colwell #halloween #green #eco - http://t.co/8LretXYc,"Mon, 31 Oct 2011 16:20:37 +0000"
1.31043E+17,Lynnibinny,RT @VitalVeda: Captain Paul Watson: Animal Intelligence and Our Human Extinction #SeaLife #Water #ECO #Oceans #Fish #Sea #Vegan Ⓥ http://t.co/FbQQlwt,"Mon, 31 Oct 2011 16:19:24 +0000"
1.31043E+17,HamHamParty,RT @Flipbooks: 12 Coolest Tree Sculptures Around the World http://t.co/0LqB3i5N (rt @_Fleur__) #Eco #Art,"Mon, 31 Oct 2011 16:19:12 +0000"
1.31043E+17,WoodStork,Protect Florida's wild places: http://t.co/SEXVE1W7 #green #eco #nature #wildlife #pfla,"Mon, 31 Oct 2011 16:19:10 +0000"
1.31043E+17,DavisLily,RT @Rosiecosy: How is the green economy doing Dave ? #eco,"Mon, 31 Oct 2011 16:19:07 +0000"
1.31042E+17,GAP2_Project,"Find out what's happening in #Germany, where the effects of #climatechange on #shrimp #fisheries is being studied. http://t.co/McLb4GgF #eco","Mon, 31 Oct 2011 16:19:01 +0000"
1.31042E+17,GreenMMU,Portland Conference Seeks to Spread Sustainable Business Ideas  http://t.co/WXKsbKh5 (@GOOD stuff) #eco #earth #sustainability #green,"Mon, 31 Oct 2011 16:17:49 +0000"
1.31042E+17,chubu_jpn,【水銀灯型ＬＥＤ】＜削減率70%～80%＞街路灯型LED、投光器型LEDのラインナップも取り揃えております。http://t.co/VJMVUFCd #nagoya #aichi #gifu #mie #chubu #eco,"Mon, 31 Oct 2011 16:17:34 +0000"
1.31042E+17,teensturngreen,Today is Make Your Own Challenge! What's your challenge? Tell us here! http://t.co/u7cEMkk0 #PGC #ECO #GREEN,"Mon, 31 Oct 2011 16:16:43 +0000"
1.31042E+17,EnviroJobs,"New #eco job &gt; Coordinator of Building Services: 
                                Cambridge
         ... http://t.co/M9sTzCFU #greenjobs","Mon, 31 Oct 2011 16:15:18 +0000"
1.31041E+17,ASDsupportNC,#Win a Piggy Paint $15 GC @pawsitiveliving @piggypaint http://t.co/zIIKsKJd #eco #giveaway US/Can 11/7,"Mon, 31 Oct 2011 16:12:39 +0000"
1.31041E+17,solar_news_jp,一人暮らし生活を極める » Blog Archive » 太陽光発電価格と設置増加率 #eco http://t.co/qjGb0GCJ,"Mon, 31 Oct 2011 16:11:33 +0000"
1.31041E+17,thriftyandgreen,It's Go #Vegan Week! http://t.co/blNn2TaI promoted by non-profit In Defense of Animals help your #diet + the #earth #food #green #eco #moms,"Mon, 31 Oct 2011 16:11:30 +0000"
1.31041E+17,solar_news_jp,太陽光発電 蓄電池 スマートハウス オール電化 補助金 ... - gooブログ #eco http://t.co/B84afGdZ,"Mon, 31 Oct 2011 16:11:12 +0000"
1.3104E+17,LEAF_Canada,RT @the__starfish: We are releasing our Top Environmentalist Under 25 this week! See the list at http://t.co/JK64R7H7 #canada #green #eco,"Mon, 31 Oct 2011 16:10:56 +0000"
1.3104E+17,ISF_FL,RT @HelpRecycle_com: Producting one pound of recycled rubber versus 1 pound of new rubber requires only 29% of the energy.Help #Recycle #ECO,"Mon, 31 Oct 2011 16:10:52 +0000"
1.3104E+17,Daisybelll,RT @Rosiecosy: How is the green economy doing Dave ? #eco,"Mon, 31 Oct 2011 16:10:31 +0000"
1.3104E+17,ecothreesixty,Take up an EcoTourism Internship in Ecuador http://t.co/yA86YgY6 #Ecotourism #Jobs #Internships #Ecuador #EcoMonday #Eco #Travel #TravelJobs,"Mon, 31 Oct 2011 16:10:06 +0000"
1.3104E+17,Notforme999,RT @Rosiecosy: How is the green economy doing Dave ? #eco,"Mon, 31 Oct 2011 16:09:17 +0000"
1.3104E+17,JPNoten,"Ecofont: uses 20% less ink. Ziet er niet uit, maar wel leuk bedacht ;) http://t.co/SxX3DK1e #eco","Mon, 31 Oct 2011 16:08:32 +0000"
1.3104E+17,Rosiecosy,How is the green economy doing Dave ? #eco,"Mon, 31 Oct 2011 16:08:01 +0000"
1.31039E+17,tinyquote,"#ecomonday &quot;The earth will survive, it's us humans who might not.&quot; ~ George Carlin #politics #quote #green #climate #eco #peace","Mon, 31 Oct 2011 16:06:50 +0000"
1.31039E+17,msmorev,RT @greeninnature: #brand interview with @GreenHalloween @CelebrateGreen Lynn Colwell #halloween #green #eco - http://t.co/WnD97XGs,"Mon, 31 Oct 2011 16:05:12 +0000"
1.31039E+17,cheepncheerful,RT @ethicalDealVan: VACC @BikingToWork week starts Oct 31-Nov 6th 2011 http://t.co/ggnlYctc #getoutside #eco #GREEN #signup #BTWW,"Mon, 31 Oct 2011 16:05:07 +0000"
1.31039E+17,ParisChien,rt @flipbooks 12 Coolest Tree Sculptures Around the World http://t.co/FPJuUdZx (rt @_Fleur__) #Eco #Art,"Mon, 31 Oct 2011 16:04:53 +0000"
1.31039E+17,ToyotaEquipment,Via @GreenBizTweets World's Largest Shippers Commit to Sustainability Initiatives http://t.co/GfwNA8IA #business #eco,"Mon, 31 Oct 2011 16:03:45 +0000"
1.31038E+17,SuperWaterMan,Water Is Something To Experience http://t.co/scSGlJnj #water #eco #green,"Mon, 31 Oct 2011 16:02:07 +0000"
1.31038E+17,SuperWaterMan,Water Quote Contest! Add your water quote to http://t.co/63TsoWtV - Win a 20 oz Stainless Water Bottle #water #eco #contest,"Mon, 31 Oct 2011 16:02:04 +0000"
1.31038E+17,SuperWaterMan,H2O Gear Of The Hour - Aquacera RS- C10 Whole House Water Filter Salt Free Softener http://t.co/GWqxN8z8 #water #eco #green #products,"Mon, 31 Oct 2011 16:01:43 +0000"
1.31038E+17,ethikusNYC,Solar panel bonsai tree charges your gagets in style: http://t.co/uiAF38RF #EcoMonday #greenproducts #solar #gadgets #eco #energy,"Mon, 31 Oct 2011 16:00:28 +0000"
1.31038E+17,hollebrad,RT @the__starfish: We are releasing our Top Environmentalist Under 25 this week! See the list at http://t.co/JK64R7H7 #canada #green #eco,"Mon, 31 Oct 2011 16:00:13 +0000"
1.31038E+17,DeanaGendron,RT @CanarsieBK: RT @CarolHink: Seaweed Records Show Impact Of #Ocean Warming http://t.co/p5rcOkTe #eco #climate,"Mon, 31 Oct 2011 15:59:16 +0000"
1.31037E+17,rebeccajgr,mean die begrippen zijn moeilijk!! #eco,"Mon, 31 Oct 2011 15:57:30 +0000"
1.31037E+17,SeaWeb_org,Happy Monday! A new study by #NOAA finds over 50 important areas of #coral and #fish in Samoan archipelago http://t.co/oFeNtBYU #ocean #eco,"Mon, 31 Oct 2011 15:57:10 +0000"
